"Date","Permit Number","Status","Record Type","Project Name","Address","Expiration Date","Created By","Short Notes",
"07/03/2025","PB25-09465","Finaled","Residential New Building Permit","Bureau Veritas","2512 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/03/2025","PB25-09466","Finaled","Residential New Building Permit","Bureau Veritas","4533 ARALIA ST, Fort Worth TX 76036 United States",,"Adriana Perez",,
"07/03/2025","PB25-09467","Finaled","Residential New Building Permit","METRO CODE","15224 DANCE HALL DR, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/03/2025","PB25-09470","Finaled","Residential New Building Permit","Bureau Veritas","2504 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/03/2025","PB25-09471","Issued","Residential New Building Permit","METRO CODE","2641 IVORY BRANCH LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09473","Finaled","Residential New Building Permit","Bureau Veritas","2509 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/03/2025","PB25-09477","Issued","Residential New Building Permit","METRO CODE","2645 IVORY BRANCH LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09480","Issued","Residential New Building Permit","METRO CODE","2649 IVORY BRANCH LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09482","Issued","Residential New Building Permit","METRO CODE","2644 WISPY CREEK DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09483","Finaled","Residential New Building Permit","METRO CODE","2648 WISPY CREEK DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09485","Issued","Residential New Building Permit","METRO CODE","2700 WISPY CREEK DR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09486","Issued","Residential New Building Permit","GRAHAM HART HOME BUILDER","7020 JOHNNY WAY, Fort Worth TX 76179",,"Stacie Hamby",,
"07/03/2025","PB25-09487","Finaled","Residential New Building Permit","METRO CODE","2752 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09488","Finaled","Residential New Building Permit","Bureau Veritas","1424 WATER CANNA DR, Fort Worth TX 76247 United States",,"Adriana Perez",,
"07/03/2025","PB25-09489","Finaled","Residential New Building Permit","METRO CODE","2760 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09492","Issued","Residential New Building Permit","METRO CODE","2753 CENTER CREEK LN, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09494","Issued","Residential New Building Permit","Bureau Veritas","2505 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/03/2025","PB25-09497","Finaled","Residential New Building Permit","METRO CODE","1636 GIMLET LN, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/03/2025","PB25-09499","Finaled","Residential New Building Permit","Bureau Veritas","2504 FLYCATCHER RD, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/03/2025","PB25-09502","Finaled","Residential New Building Permit","METRO CODE","2633 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09503","Finaled","Residential New Building Permit","METRO CODE","2637 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/03/2025","PB25-09504","Finaled","Residential New Building Permit","METRO CODE","2620 CLEAR ROOT CIR, Fort Worth TX 76108 United States",,"Sara Miller",,
"07/02/2025","PB25-09384","Finaled","Residential New Building Permit","METRO CODE","1205 CALAMIAN DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/02/2025","PB25-09385","Finaled","Residential New Building Permit","METRO CODE","10009 KUDU DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/02/2025","PB25-09388","Finaled","Residential New Building Permit","METRO CODE","10017 KUDU DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/02/2025","PB25-09389","Finaled","Residential New Building Permit","METRO CODE","10021 KUDU DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/02/2025","PB25-09393","Finaled","Residential New Building Permit","METRO CODE","10033 KUDU DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/02/2025","PB25-09396","Finaled","Residential New Building Permit","METRO CODE","10008 KUDU DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/02/2025","PB25-09398","Finaled","Residential New Building Permit","METRO CODE","15229 BULLFIGHTER BLVD, Fort Worth TX 76052 United States",,"Sara Miller",,
"07/02/2025","PB25-09401","Issued","Residential New Building Permit","RIS 316 EASTWOOD-BEVAN HOUSE","316 EASTWOOD AVE, Fort Worth TX 76107",,"Diana Carter",,
"07/02/2025","PB25-09417","Finaled","Residential New Building Permit","DR Horton","4320 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09420","Issued","Residential New Building Permit","DR Horton","4324 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09421","Finaled","Residential New Building Permit","DR Horton","4328 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09422","Finaled","Residential New Building Permit","DR Horton","4332 BOWER HILL DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09423","Issued","Residential New Building Permit","DR Horton","4309 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09425","Issued","Residential New Building Permit","DR Horton","4312 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09427","Issued","Residential New Building Permit","DR Horton","4313 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09429","Issued","Residential New Building Permit","DR Horton","4316 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09430","Issued","Residential New Building Permit","DR Horton","4320 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09432","Issued","Residential New Building Permit","DR Horton","4321 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09433","Issued","Residential New Building Permit","DR Horton","4325 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09434","Issued","Residential New Building Permit","DR Horton","4329 VALLEY BROOK DR, Fort Worth TX 76036 United States",,"Stacie Hamby",,
"07/02/2025","PB25-09443","Finaled","Residential New Building Permit","Bureau Veritas","2412 STADIUM VIEW DR, Fort Worth TX 76118 United States",,"Adriana Perez",,
"07/01/2025","PB25-09379","Issued","Residential New Building Permit","3115 E 4Th St","3115 E 4TH ST, Fort Worth TX 76111",,"Lucygarcia",,
"07/01/2025","PB25-09381","Pending","Residential New Building Permit","Test Permit for M&C Do Not Route","8401 W CLEBURNE RD, Fort Worth TX 76123",,"Tammy Lewis",,
"07/01/2025","PB25-09380","Pending","Residential New Building Permit","Test Permit for M&C Do Not Route","8401 W CLEBURNE RD, Fort Worth TX 76123",,"Tammy Lewis",,
"07/01/2025","PB25-09378","Pending","Residential New Building Permit","Test Permit for M&C Do Not Route","8401 W CLEBURNE RD, Fort Worth TX 76123",,"Tammy Lewis",,
"07/01/2025","PB25-09377","Finaled","Residential New Building Permit","METRO CODE","1201 CALAMIAN DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/01/2025","PB25-09376","Finaled","Residential New Building Permit","METRO CODE","15221 DANCE HALL DR, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/01/2025","PB25-09372","Finaled","Residential New Building Permit","METRO CODE","15212 MARIACHI RD, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/01/2025","PB25-09364","Issued","Residential New Building Permit","METRO CODE","8268 MUSCOVY DR, Fort Worth TX 76179 United States",,"Sara Miller",,
"07/01/2025","PB25-09360","Issued","Residential New Building Permit","METRO CODE","3322 N GROVE ST, Fort Worth TX 76106",,"Sara Miller",,
"07/01/2025","PB25-09347","Finaled","Residential New Building Permit","METRO CODE","1349 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/01/2025","PB25-09346","Finaled","Residential New Building Permit","METRO CODE","1352 BLAZIN BRONCO TRL, Fort Worth TX 76052 United States",,"April Wheeler",,
"07/01/2025","PB25-09343","Issued","Residential New Building Permit","RIS-4017 INWOOD-BLUE QUAIL","4017 INWOOD RD, Fort Worth TX 76109",,"Diana Carter",,
"07/01/2025","PB25-09341","Issued","Residential New Building Permit","RIS-5221 FARNSWORTH AVE-P&N","5221 FARNSWORTH AVE, Fort Worth TX 76107",,"Christina Parra",,
"07/01/2025","PB25-09339","Issued","Residential New Building Permit","METRO CODE","545 PICKETT CREEK DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"07/01/2025","PB25-09338","Issued","Residential New Building Permit","METRO CODE","549 PICKETT CREEK DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"07/01/2025","PB25-09337","Issued","Residential New Building Permit","METRO CODE","15125 GREEN BLUFF DR, Fort Worth TX 76008 United States",,"Sara Miller",,
"07/01/2025","PB25-09333","Finaled","Residential New Building Permit","METRO CODE","10029 KUDU DR, Fort Worth TX 76036 United States",,"Sara Miller",,
"07/01/2025","PB25-09331","Issued","Residential New Building Permit","METRO CODE","929 PELOTAZO AVE, Fort Worth TX 76247 United States",,"April Wheeler",,
